TREE_COMPOSITE_ID,PLOT_COMPOSITE_ID,SPCD,PLOT,SUBP,COUNTYCD,STATECD,PLT_CN,INVYR,CYCLE,MEASYEAR,TREE_CN,COND_CN,CONDID,STATUSCD,DIA,COND_STATUS_CD,LAT,LON,BALIVE,SICOND,DSTRBCD1,DSTRBYR1,DSTRBCD2,DSTRBYR2,DSTRBCD3,DSTRBYR3,SDIMAX_RMRS,SDI_RMRS,SLOPE,ASPECT,CONDPROP_UNADJ,RECONCILECD,TPA_UNADJ,MORTYR,DAMAGE_AGENT_CD1,DAMAGE_AGENT_CD2,DAMAGE_AGENT_CD3,AGENTCD,PREV_STATUS_CD,ADFORCD,TREESALL,TOTALDEAD,DEADPROP
16_2_85_84926_1_3,16_2_85_84926,101,84926,1,85,16,35372639010690,2009,2,2009,39528712010690,39528701010690,1,2,5.5,1,45.028904,-115.245056,46.478,28,12,9999,0,NA,NA,NA,470,90.8201,55,256,1,NA,6.018046,NA,NA,NA,NA,NA,NA,412,52,43,0.8269230769230769
16_2_85_84926_1_7,16_2_85_84926,101,84926,1,85,16,35372639010690,2009,2,2009,39528716010690,39528701010690,1,2,14.1,1,45.028904,-115.245056,46.478,28,12,9999,0,NA,NA,NA,470,90.8201,55,256,1,NA,6.018046,NA,NA,NA,NA,NA,NA,412,52,43,0.8269230769230769
16_2_85_85004_3_10,16_2_85_85004,101,85004,3,85,16,4738249010690,2004,2,2004,4738275010690,4738252010690,1,2,16.1,1,45.145501,-115.403771,23.3383,16,0,NA,NA,NA,NA,NA,735,51.1391,55,4,1,NA,6.018046,NA,NA,NA,NA,NA,NA,412,8,5,0.625
16_2_85_86007_4_8,16_2_85_86007,101,86007,4,85,16,40391503010690,2011,2,2011,51056836020004,51056798020004,1,2,6.5,1,45.053313,-115.350382,39.2747,NA,0,NA,0,NA,0,NA,470,84.3101,35,325,1,NA,6.018046,NA,NA,NA,NA,NA,NA,412,31,15,0.4838709677419355
16_2_85_86288_4_5,16_2_85_86288,101,86288,4,85,16,31374523010690,2008,2,2011,50639486020004,50639474020004,1,1,21.9,2,44.967326,-115.927241,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,6.018046,NA,90008,0,NA,NA,NA,412,1,0,0
16_3_13_81396_3_2,16_3_13_81396,101,81396,3,13,16,31353585010690,2008,2,2011,50630537020004,50630523020004,2,2,6.5,1,43.693665,-114.582129,122.8572,27,0,NA,0,NA,0,NA,735,314.3876,5,324,0.25,NA,6.018046,2010,NA,NA,NA,70,NA,414,9,5,0.5555555555555556
16_2_85_81728_2_8,16_2_85_81728,101,81728,2,85,16,12289384010690,2007,2,2008,31351129010690,12289386010690,1,1,6.1,1,45.002664,-115.282511,77.1557,23,0,NA,NA,NA,NA,NA,735,167.765,65,320,0.5,NA,6.018046,NA,90002,0,NA,NA,NA,412,8,2,0.25
16_2_85_84436_3_8,16_2_85_84436,101,84436,3,85,16,31374173010690,2008,2,2008,31374199010690,31374176010690,1,1,2.1,1,44.975532,-115.270101,35.3107,18,0,NA,NA,NA,NA,NA,670,80.3009,60,335,1,NA,74.965282,NA,NA,NA,NA,NA,NA,412,5,1,0.2
16_3_13_82279_1_8,16_3_13_82279,101,82279,1,13,16,40389221010690,2013,2,2013,273500175489998,273500155489998,1,2,10.4,1,43.918434,-114.87701,62.5922,23,10,9999,0,NA,0,NA,670,114.8943,53,308,1,NA,6.018046,2009,NA,NA,NA,10,NA,414,6,5,0.8333333333333334
16_2_39_82670_1_4,16_2_39_82670,101,82670,1,39,16,40390097010690,2011,2,2011,51039742020004,51039729020004,1,1,9.3,1,43.875347,-115.13669,109.7274,17,0,NA,0,NA,0,NA,735,284.0775,20,220,1,NA,6.018046,NA,0,NA,NA,NA,NA,414,18,0,0
16_2_39_82670_3_1,16_2_39_82670,101,82670,3,39,16,40390097010690,2011,2,2011,51039753020004,51039729020004,1,1,6,1,43.875347,-115.13669,109.7274,17,0,NA,0,NA,0,NA,735,284.0775,20,220,1,NA,6.018046,NA,0,NA,NA,NA,NA,414,18,0,0
16_2_3_88401_2_7,16_2_3_88401,101,88401,2,3,16,35370917010690,2009,2,2009,39506662010690,39506645010690,1,2,7.5,1,45.15799,-116.613212,74.0376,25,0,NA,NA,NA,NA,NA,735,127.2652,35,295,0.75,NA,6.018046,2008,NA,NA,NA,20,NA,412,1,1,1
16_2_85_82400_1_1,16_2_85_82400,101,82400,1,85,16,5398212010690,2005,2,2005,5398224010690,5398215010690,1,1,8.3,1,44.874199,-115.349954,109.3581,26,0,NA,NA,NA,NA,NA,700,231.1921,30,268,1,NA,6.018046,NA,90002,26000,0,NA,NA,412,35,20,0.5714285714285714
16_2_85_82400_1_16,16_2_85_82400,101,82400,1,85,16,5398212010690,2005,2,2005,5398239010690,5398215010690,1,2,7.7,1,44.874199,-115.349954,109.3581,26,0,NA,NA,NA,NA,NA,700,231.1921,30,268,1,NA,6.018046,NA,NA,NA,NA,NA,NA,412,35,20,0.5714285714285714
16_2_85_82400_4_10,16_2_85_82400,101,82400,4,85,16,5398212010690,2005,2,2005,5398284010690,5398215010690,1,1,1.4,1,44.874199,-115.349954,109.3581,26,0,NA,NA,NA,NA,NA,700,231.1921,30,268,1,NA,74.965282,NA,NA,NA,NA,NA,NA,412,35,20,0.5714285714285714
16_2_85_82400_4_5,16_2_85_82400,101,82400,4,85,16,5398212010690,2005,2,2005,5398279010690,5398215010690,1,1,14.7,1,44.874199,-115.349954,109.3581,26,0,NA,NA,NA,NA,NA,700,231.1921,30,268,1,NA,6.018046,NA,0,NA,NA,NA,NA,412,35,20,0.5714285714285714
16_2_85_82883_2_4,16_2_85_82883,101,82883,2,85,16,11813173010690,2006,2,2008,31344345010690,11813175010690,1,2,5.7,1,45.104239,-115.535003,117.941,29,0,NA,NA,NA,NA,NA,670,254.9601,33,335,1,NA,6.018046,NA,NA,NA,NA,NA,NA,412,11,8,0.7272727272727273
16_2_85_82883_3_12,16_2_85_82883,101,82883,3,85,16,11813173010690,2006,2,2008,31344377010690,11813175010690,1,2,5.5,1,45.104239,-115.535003,117.941,29,0,NA,NA,NA,NA,NA,670,254.9601,33,335,1,NA,6.018046,NA,NA,NA,NA,NA,NA,412,11,8,0.7272727272727273
16_2_85_86955_2_1,16_2_85_86955,101,86955,2,85,16,40391601010690,2011,2,2011,51059034020004,51059020020004,1,2,10.4,1,45.025251,-115.175359,19.0548,37,0,NA,0,NA,0,NA,595,32.5006,70,206,1,NA,6.018046,NA,NA,NA,NA,NA,NA,412,2,2,1
16_2_39_81348_2_9,16_2_39_81348,101,81348,2,39,16,35371653010690,2009,2,2009,39515875010690,39515854010690,1,1,25.6,1,43.749244,-115.322246,102.2851,17,12,2008,0,NA,NA,NA,735,231.9276,56,270,1,NA,6.018046,NA,11006,90011,90006,NA,NA,402,18,5,0.2777777777777778
16_2_85_82660_4_10,16_2_85_82660,101,82660,4,85,16,40391521010690,2013,2,2013,273522500489998,273522451489998,1,2,13.9,1,44.91402,-115.290564,125.0028,35,0,NA,0,NA,0,NA,670,217.2984,50,338,1,NA,6.018046,2010,NA,NA,NA,10,NA,NA,10,8,0.8
16_2_85_83894_4_18,16_2_85_83894,101,83894,4,85,16,37276276010690,2010,2,2011,50639641020004,50639573020004,1,2,10.4,1,44.784496,-115.358968,58.9791,43,32,2007,0,NA,0,NA,595,102.9155,70,357,0.75,NA,6.018046,2007,NA,NA,NA,30,NA,413,7,6,0.8571428571428571
16_2_85_85004_3_2,16_2_85_85004,101,85004,3,85,16,4738249010690,2004,2,2004,4738267010690,4738252010690,1,2,15.6,1,45.145501,-115.403771,23.3383,16,0,NA,NA,NA,NA,NA,735,51.1391,55,4,1,NA,6.018046,NA,NA,NA,NA,NA,NA,412,8,5,0.625
16_2_85_87078_1_5,16_2_85_87078,101,87078,1,85,16,11813713010690,2006,2,2011,50639332020004,50639315020004,1,2,6.5,1,45.106821,-115.861234,77.2155,30,0,NA,0,NA,0,NA,670,180.1029,5,315,0.666078,NA,6.018046,NA,NA,NA,NA,NA,NA,412,13,1,0.07692307692307693
16_3_25_86362_3_4,16_3_25_86362,101,86362,3,25,16,4720770010690,2004,2,2004,4720785010690,4720773010690,1,1,11.9,1,43.517587,-115.024782,29.3925,NA,0,NA,NA,NA,NA,NA,470,50.4337,49,192,1,NA,6.018046,NA,90001,90006,0,NA,NA,414,10,3,0.3
16_3_25_86371_2_6,16_3_25_86371,101,86371,2,25,16,5380969010690,2005,2,2005,5380989010690,5380972010690,1,1,8.6,1,43.784122000000004,-114.831484,40.3191,40,0,NA,NA,NA,NA,NA,670,78.7602,40,45,1,NA,6.018046,NA,0,NA,NA,NA,NA,414,5,0,0
16_3_25_87808_2_2,16_3_25_87808,101,87808,2,25,16,12273251010690,2007,2,2007,12273274010690,12273255010690,2,1,3.2,1,43.787459,-114.770215,66.6228,27,95,9999,0,NA,NA,NA,470,182.6216,52,210,0.25,NA,74.965282,NA,NA,NA,NA,NA,NA,414,12,5,0.4166666666666667
16_3_37_80085_3_19,16_3_37_80085,101,80085,3,37,16,31359810010690,2008,2,2008,31359865010690,31359813010690,1,1,12.2,1,44.460527,-114.435119,346.2406,35,10,9999,0,NA,NA,NA,670,524.7182,60,296,1,NA,6.018046,NA,90005,90006,0,NA,NA,413,15,3,0.2
16_3_37_81139_1_10,16_3_37_81139,101,81139,1,37,16,40389976010690,2011,2,2012,51038158020004,51038134020004,1,2,7.8,1,44.4192,-114.689695,134.8407,36,10,9999,0,NA,0,NA,595,252.211,38,241,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,28,27,0.9642857142857143
16_3_37_81139_2_12,16_3_37_81139,101,81139,2,37,16,40389976010690,2011,2,2012,51038177020004,51038134020004,1,2,8.1,1,44.4192,-114.689695,134.8407,36,10,9999,0,NA,0,NA,595,252.211,38,241,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,28,27,0.9642857142857143
16_3_37_81139_3_7,16_3_37_81139,101,81139,3,37,16,40389976010690,2011,2,2012,51038189020004,51038134020004,1,2,11.5,1,44.4192,-114.689695,134.8407,36,10,9999,0,NA,0,NA,595,252.211,38,241,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,28,27,0.9642857142857143
16_3_37_81139_4_6,16_3_37_81139,101,81139,4,37,16,40389976010690,2011,2,2012,51038212020004,51038134020004,1,2,8.7,1,44.4192,-114.689695,134.8407,36,10,9999,0,NA,0,NA,595,252.211,38,241,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,28,27,0.9642857142857143
16_3_37_83001_1_1,16_3_37_83001,101,83001,1,37,16,40390073010690,2012,2,2012,195362746020004,195362740020004,1,1,6.4,1,43.678497,-113.914108,11.2157,NA,0,NA,0,NA,0,NA,470,24.2062,32,223,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,12,4,0.3333333333333333
16_3_37_83394_4_2,16_3_37_83394,101,83394,4,37,16,31360411010690,2008,2,2008,31360467010690,31360414010690,1,1,9.2,1,44.504847,-114.612418,60.0172,15,10,9999,0,NA,NA,NA,670,120.1353,5,26,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,8,3,0.375
16_3_37_83428_2_3,16_3_37_83428,101,83428,2,37,16,40389958010690,2011,2,2011,51037585020004,51037562020004,1,2,19.7,1,44.564892,-115.170609,42.7148,47,30,2006,0,NA,0,NA,595,62.4219,48,267,1,NA,6.018046,2006,NA,NA,NA,30,NA,413,7,7,1
16_3_37_83454_2_11,16_3_37_83454,101,83454,2,37,16,40389978010690,2013,2,2013,273517850489998,273517812489998,1,1,11.1,1,44.405009,-114.423105,114.0946,23,10,9999,0,NA,0,NA,670,248.5225,30,98,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,26,5,0.19230769230769232
16_3_37_84000_1_12,16_3_37_84000,101,84000,1,37,16,31360528010690,2008,2,2008,31360552010690,31360531010690,1,1,9.3,1,44.632451,-114.421818,175.4399,25,10,9999,0,NA,NA,NA,670,332.1198,63,356,0.5,NA,6.018046,NA,11000,0,NA,NA,NA,413,21,2,0.09523809523809523
16_3_37_84000_2_21,16_3_37_84000,101,84000,2,37,16,31360528010690,2008,2,2008,31360575010690,31360531010690,1,1,6.5,1,44.632451,-114.421818,175.4399,25,10,9999,0,NA,NA,NA,670,332.1198,63,356,0.5,NA,6.018046,NA,11000,0,NA,NA,NA,413,21,2,0.09523809523809523
16_3_37_84000_2_26,16_3_37_84000,101,84000,2,37,16,31360528010690,2008,2,2008,31360580010690,31360531010690,1,2,7.4,1,44.632451,-114.421818,175.4399,25,10,9999,0,NA,NA,NA,670,332.1198,63,356,0.5,NA,6.018046,2006,NA,NA,NA,10,NA,413,21,2,0.09523809523809523
16_3_37_85270_4_4,16_3_37_85270,101,85270,4,37,16,35371617010690,2009,2,2009,39514742010690,39514700010690,1,1,5.2,1,43.951624,-114.382878,66.1504,22,10,9999,0,NA,NA,NA,735,135.2034,5,92,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,22,10,0.45454545454545453
16_3_37_85424_2_12,16_3_37_85424,101,85424,2,37,16,40390089010690,2013,2,2013,273507169489998,273507148489998,2,2,8.7,1,44.06306,-114.401609,141.6616,39,10,9999,0,NA,0,NA,595,221.8703,57,299,0.25,NA,6.018046,NA,NA,NA,NA,NA,NA,NA,18,16,0.8888888888888888
16_3_37_85448_1_3,16_3_37_85448,101,85448,1,37,16,4724039010690,2004,2,2004,4724053010690,4724042010690,1,2,15.5,1,44.461403,-114.863658,80.456,26,0,NA,NA,NA,NA,NA,735,200.8047,60,62,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,12,7,0.5833333333333334
16_3_37_85505_3_12,16_3_37_85505,101,85505,3,37,16,31361027010690,2008,2,2011,50634530020004,50634510020004,2,2,9.1,1,43.995243,-114.385152,3.9715,18,22,9999,0,NA,0,NA,735,9.249,60,20,0.25,NA,6.018046,NA,NA,NA,NA,NA,NA,413,12,12,1
16_3_37_85505_3_9,16_3_37_85505,101,85505,3,37,16,31361027010690,2008,2,2011,50634527020004,50634510020004,2,2,5.7,1,43.995243,-114.385152,3.9715,18,22,9999,0,NA,0,NA,735,9.249,60,20,0.25,NA,6.018046,NA,NA,NA,NA,NA,NA,413,12,12,1
16_3_37_86939_3_15,16_3_37_86939,101,86939,3,37,16,4724556010690,2004,2,2004,4724589010690,4724559010690,1,1,8.3,1,44.360283,-114.365018,67.65,NA,0,NA,NA,NA,NA,NA,470,133.367,27,248,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,23,3,0.13043478260869565
16_3_37_86969_2_10,16_3_37_86969,101,86969,2,37,16,40390016010690,2013,2,2013,273530367489998,273530344489998,1,1,5.2,1,44.192892,-115.060282,54.0264,13,92,9999,0,NA,0,NA,735,159.3194,50,348,1,NA,6.018046,NA,0,NA,NA,NA,NA,414,11,0,0
16_3_37_87507_3_14,16_3_37_87507,101,87507,3,37,16,5385211010690,2005,2,2008,31335427010690,5385213010690,1,1,5.1,1,44.417363,-114.863366,126.6079,49,0,NA,NA,NA,NA,NA,595,250.0278,55,273,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,4,0,0
16_3_37_87786_2_2,16_3_37_87786,101,87786,2,37,16,40390065010690,2012,2,2012,195362682020004,195362672020004,1,1,10,1,43.863802,-113.743922,87.5807,NA,10,9999,22,9999,92,9999,470,152.7955,48,268,1,NA,6.018046,NA,90006,90008,0,NA,NA,413,21,3,0.14285714285714285
16_3_37_87786_2_3,16_3_37_87786,101,87786,2,37,16,40390065010690,2012,2,2012,195362683020004,195362672020004,1,1,27.1,1,43.863802,-113.743922,87.5807,NA,10,9999,22,9999,92,9999,470,152.7955,48,268,1,NA,6.018046,NA,90006,90008,0,NA,NA,413,21,3,0.14285714285714285
16_3_37_88314_2_1,16_3_37_88314,101,88314,2,37,16,4724735010690,2004,2,2004,4724756010690,4724738010690,1,1,5.9,1,44.451226,-114.550811,143.7967,25,0,NA,NA,NA,NA,NA,595,209.8981,50,176,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,21,10,0.47619047619047616
16_3_37_88329_1_7,16_3_37_88329,101,88329,1,37,16,40390058010690,2013,2,2013,273505115489998,273505100489998,1,1,2.2,1,43.909735,-114.382399,62.1115,20,0,NA,0,NA,0,NA,470,138.1009,53,45,1,NA,74.965282,NA,NA,NA,NA,NA,NA,413,22,3,0.13636363636363635
16_3_37_88560_2_1,16_3_37_88560,101,88560,2,37,16,37275774010690,2010,2,2010,42509602010690,42509590010690,1,1,5.1,1,44.620443,-115.026343,65.6011,38,0,NA,0,NA,0,NA,595,113.082,53,213,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,5,3,0.6
16_3_37_88560_4_2,16_3_37_88560,101,88560,4,37,16,37275774010690,2010,2,2010,42509614010690,42509590010690,1,2,6.4,1,44.620443,-115.026343,65.6011,38,0,NA,0,NA,0,NA,595,113.082,53,213,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,5,3,0.6
16_3_59_81107_2_14,16_3_59_81107,101,81107,2,59,16,31368181010690,2008,2,2008,31368222010690,31368184010690,1,1,9.5,1,45.302278,-113.74565,127.659,28,0,NA,NA,NA,NA,NA,700,285.4551,55,242,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,12,7,0.5833333333333334
16_3_59_81111_1_7,16_3_59_81111,101,81111,1,59,16,4731770010690,2004,2,2004,4731788010690,4731773010690,1,2,23.6,1,45.131131,-114.577975,42.9409,21,50,9999,0,NA,NA,NA,470,87.523,31,319,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,19,7,0.3684210526315789
16_3_59_81168_4_2,16_3_59_81168,101,81168,4,59,16,31368276010690,2008,2,2008,31368330010690,31368279010690,1,1,6.1,1,45.303479,-114.126098,161.5495,42,0,NA,NA,NA,NA,NA,735,292.011,10,53,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,3,0,0
16_3_59_81301_2_1,16_3_59_81301,101,81301,2,59,16,11806755010690,2006,2,2006,11806767010690,11806758010690,1,1,11.2,1,44.63952,-113.13768,90.7923,NA,0,NA,NA,NA,NA,NA,470,156.6168,35,75,1,NA,6.018046,NA,90006,90005,0,NA,NA,413,36,16,0.4444444444444444
16_3_59_81790_1_4,16_3_59_81790,101,81790,1,59,16,40390710010690,2011,2,2011,51049499020004,51049492020004,1,2,NA,1,45.538175,-114.507249,0,NA,30,2011,0,NA,0,NA,700,0,23,180,1,NA,NA,2011,NA,NA,NA,30,NA,413,7,7,1
16_3_59_81873_2_19,16_3_59_81873,101,81873,2,59,16,40390791010690,2011,2,2011,51051464020004,51051413020004,1,2,7.7,1,44.715291,-113.845525,68.69,20,0,NA,0,NA,0,NA,735,125.7224,13,356,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,38,30,0.7894736842105263
16_3_59_81873_4_4,16_3_59_81873,101,81873,4,59,16,40390791010690,2011,2,2011,51051487020004,51051413020004,1,1,8.1,1,44.715291,-113.845525,68.69,20,0,NA,0,NA,0,NA,735,125.7224,13,356,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,38,30,0.7894736842105263
16_3_59_82847_2_5,16_3_59_82847,101,82847,2,59,16,11807205010690,2006,2,2006,11807226010690,11807208010690,1,1,5.5,1,44.535761,-113.638923,113.281,22,0,NA,NA,NA,NA,NA,470,192.7725,50,281,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,57,31,0.543859649122807
16_3_59_82847_3_1,16_3_59_82847,101,82847,3,59,16,11807205010690,2006,2,2006,11807249010690,11807208010690,1,2,18.4,1,44.535761,-113.638923,113.281,22,0,NA,NA,NA,NA,NA,470,192.7725,50,281,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,57,31,0.543859649122807
16_3_59_82960_3_10,16_3_59_82960,101,82960,3,59,16,31368671010690,2008,2,2008,31368709010690,31368674010690,1,2,12.2,1,45.495905,-114.632411,111.2993,51,0,NA,NA,NA,NA,NA,595,206.5362,45,142,1,NA,6.018046,2003,NA,NA,NA,70,NA,413,5,3,0.6
16_3_59_83083_3_14,16_3_59_83083,101,83083,3,59,16,4731996010690,2004,2,2004,4732054010690,4731999010690,1,2,9.2,1,44.633022,-114.545347,117.7134,31,0,NA,NA,NA,NA,NA,595,245.025,47,277,1,NA,6.018046,1999,NA,NA,NA,10,NA,413,42,20,0.47619047619047616
16_3_59_83083_3_7,16_3_59_83083,101,83083,3,59,16,4731996010690,2004,2,2004,4732048010690,4731999010690,1,2,6.2,1,44.633022,-114.545347,117.7134,31,0,NA,NA,NA,NA,NA,595,245.025,47,277,1,NA,6.018046,1999,NA,NA,NA,10,NA,413,42,20,0.47619047619047616
16_3_59_83165_4_4,16_3_59_83165,101,83165,4,59,16,4732092010690,2004,2,2004,4732161010690,4732095010690,1,1,5.8,1,44.323445,-113.191828,150.8185,22,0,NA,NA,NA,NA,NA,595,422.8692,42,3,1,NA,6.018046,NA,0,NA,NA,NA,NA,415,1,0,0
16_3_59_84128_1_1,16_3_59_84128,101,84128,1,59,16,12283667010690,2007,2,2008,31349379010690,12283669010690,1,2,8,1,44.715715,-114.595441,74.5415,36,0,NA,NA,NA,NA,NA,595,152.2014,61,64,0.75,NA,6.018046,1999,NA,NA,NA,30,NA,413,11,8,0.7272727272727273
16_3_59_84377_3_23,16_3_59_84377,101,84377,3,59,16,40390856010690,2011,2,2011,51052185020004,51052114020004,1,1,5.3,1,44.563591,-113.476645,177.0331,25,0,NA,0,NA,0,NA,670,357.14,68,352,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,33,6,0.18181818181818182
16_3_59_84392_1_10,16_3_59_84392,101,84392,1,59,16,40390790010690,2013,2,2013,273515189489998,273515167489998,1,2,9.3,1,44.72238,-114.411735,53.9152,31,10,2009,0,NA,0,NA,735,116.1326,14,343,1,NA,6.018046,2009,NA,NA,NA,10,NA,413,30,25,0.8333333333333334
16_3_59_84392_2_13,16_3_59_84392,101,84392,2,59,16,40390790010690,2013,2,2013,273515206489998,273515167489998,1,2,5.5,1,44.72238,-114.411735,53.9152,31,10,2009,0,NA,0,NA,735,116.1326,14,343,1,NA,6.018046,2009,NA,NA,NA,10,NA,413,30,25,0.8333333333333334
16_3_37_80937_4_4,16_3_37_80937,101,80937,4,37,16,11798915010690,2006,2,2006,11798933010690,11798918010690,1,1,1,1,44.670376,-114.348039,5.5307,32,12,9999,0,NA,NA,NA,700,13.6493,20,184,1,NA,74.965282,NA,NA,NA,NA,NA,NA,413,2,0,0
16_3_37_81139_3_9,16_3_37_81139,101,81139,3,37,16,40389976010690,2011,2,2012,51038191020004,51038134020004,1,1,7.3,1,44.4192,-114.689695,134.8407,36,10,9999,0,NA,0,NA,595,252.211,38,241,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,28,27,0.9642857142857143
16_3_37_82809_1_2,16_3_37_82809,101,82809,1,37,16,11799233010690,2006,2,2006,11799246010690,11799236010690,1,1,9.2,1,44.455685,-114.804623,87.3083,21,10,2003,0,NA,NA,NA,670,203.7064,45,356,1,NA,6.018046,NA,90006,0,NA,NA,NA,413,16,2,0.125
16_3_37_83112_3_3,16_3_37_83112,101,83112,3,37,16,40389953010690,2011,2,2011,51037514020004,51037470020004,1,1,12,1,44.591746,-114.669734,88.2497,23,0,NA,0,NA,0,NA,470,155.569,47,268,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,26,15,0.5769230769230769
16_3_37_88329_1_3,16_3_37_88329,101,88329,1,37,16,40390058010690,2013,2,2013,273505111489998,273505100489998,1,1,1.8,1,43.909735,-114.382399,62.1115,20,0,NA,0,NA,0,NA,470,138.1009,53,45,1,NA,74.965282,NA,NA,NA,NA,NA,NA,413,22,3,0.13636363636363635
16_3_59_81301_3_2,16_3_59_81301,101,81301,3,59,16,11806755010690,2006,2,2006,11806782010690,11806758010690,1,2,9.4,1,44.63952,-113.13768,90.7923,NA,0,NA,NA,NA,NA,NA,470,156.6168,35,75,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,36,16,0.4444444444444444
16_3_59_81873_1_14,16_3_59_81873,101,81873,1,59,16,40390791010690,2011,2,2011,51051436020004,51051413020004,1,2,6.3,1,44.715291,-113.845525,68.69,20,0,NA,0,NA,0,NA,735,125.7224,13,356,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,38,30,0.7894736842105263
16_2_85_86390_2_8,16_2_85_86390,101,86390,2,85,16,35372608010690,2009,2,2009,39528950010690,39528918010690,1,1,5.5,1,44.737277,-115.425648,71.7683,29,32,2007,0,NA,NA,NA,735,163.3767,16,15,1,NA,6.018046,NA,30000,0,NA,NA,NA,413,11,4,0.36363636363636365
16_3_33_81459_2_18,16_3_33_81459,101,81459,2,33,16,11796922010690,2006,2,2006,11796962010690,11796925010690,1,2,8.7,1,44.511015,-111.998055,114.158,41,0,NA,NA,NA,NA,NA,670,192.3859,11,29,1,NA,6.018046,NA,NA,NA,NA,NA,NA,415,14,13,0.9285714285714286
16_3_37_80018_4_4,16_3_37_80018,101,80018,4,37,16,5383612010690,2005,2,2005,5383668010690,5383615010690,1,1,8.4,1,44.423964,-114.517896,139.473,28,60,2004,0,NA,NA,NA,735,337.0673,53,349,0.75,NA,6.018046,NA,0,NA,NA,NA,NA,413,10,0,0
16_3_37_82018_2_9,16_3_37_82018,101,82018,2,37,16,4723777010690,2004,2,2004,4723801010690,4723780010690,1,2,9.4,1,43.863676,-113.672863,135.4828,43,0,NA,NA,NA,NA,NA,595,189.8185,59,346,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,10,9,0.9
16_3_37_82832_2_9,16_3_37_82832,101,82832,2,37,16,11799299010690,2006,2,2006,11799331010690,11799302010690,1,1,16.2,1,44.326768,-114.989613,81.3794,25,0,NA,NA,NA,NA,NA,700,165.3771,15,128,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,10,9,0.9
16_3_37_85527_2_12,16_3_37_85527,101,85527,2,37,16,35371603010690,2009,2,2009,39514797010690,39514774010690,1,2,16.3,1,44.089603,-114.37658,70.7802,29,10,9999,0,NA,NA,NA,595,104.3977,72,41,0.5,NA,6.018046,2007,NA,NA,NA,10,NA,413,6,6,1
16_3_37_85562_1_4,16_3_37_85562,101,85562,1,37,16,11799707010690,2006,2,2006,11799722010690,11799710010690,1,1,10.9,1,44.136276,-114.804649,127.8837,26,0,NA,NA,NA,NA,NA,470,207.6685,47,116,1,NA,6.018046,NA,90005,90002,0,NA,NA,414,18,3,0.16666666666666666
16_3_37_85562_4_2,16_3_37_85562,101,85562,4,37,16,11799707010690,2006,2,2006,11799751010690,11799710010690,1,2,26.4,1,44.136276,-114.804649,127.8837,26,0,NA,NA,NA,NA,NA,470,207.6685,47,116,1,NA,6.018046,2002,NA,NA,NA,30,NA,414,18,3,0.16666666666666666
16_3_37_85857_1_2,16_3_37_85857,101,85857,1,37,16,40390067010690,2011,2,2011,51039373020004,51039365020004,1,1,5,1,43.756992,-113.987724,31.997,NA,12,9999,0,NA,0,NA,470,64.9301,42,180,0.75,NA,6.018046,NA,0,NA,NA,NA,NA,413,31,22,0.7096774193548387
16_3_37_85857_3_7,16_3_37_85857,101,85857,3,37,16,40390067010690,2011,2,2011,51039396020004,51039365020004,1,1,7.2,1,43.756992,-113.987724,31.997,NA,12,9999,0,NA,0,NA,470,64.9301,42,180,0.75,NA,6.018046,NA,0,NA,NA,NA,NA,413,31,22,0.7096774193548387
16_3_37_87478_3_3,16_3_37_87478,101,87478,3,37,16,40390055010690,2013,2,2014,325208609489998,325208597489998,1,2,33.7,1,43.960383,-113.55995,54.1547,29,0,NA,0,NA,0,NA,470,71.688,67,237,1,NA,6.018046,2009,NA,NA,NA,10,NA,413,6,2,0.3333333333333333
